PC1,Converted
7386.507019628072,0
7379.501791355666,0
7374.338453957345,0
7357.359396574786,0
7355.9985256578075,1
7348.854678821168,1
7345.5255978371715,0
7338.558478799765,0
7331.850427452708,1
7311.83375151467,1
7306.33126219362,1
7300.002829506062,0
7297.386549350689,0
7260.399878780823,0
7257.331280572107,0
7250.785648053279,1
7249.686132205068,1
7245.331281933351,1
7242.381802768679,0
7241.995658292086,1
7237.331282840925,0
7234.331283181324,1
7226.34939543053,0
7208.481317357509,0
7197.8589861777145,0
7174.331289988011,1
7170.366104478715,0
7168.513721419382,0
7167.478965271846,0
7164.331291122478,1
7159.331295623444,1
7158.999042680021,1
7155.708983373828,0
7155.301421788172,1
7148.33129293751,1
7137.331294185482,0
7136.3312942988705,0
7130.631824878976,0
7128.331295206444,0
7125.416096168803,0
7106.529930414748,0
7100.360873723985,0
7095.373222545371,0
7084.46944200038,0
7077.331300992169,0
7038.715178203653,1
7019.445178290829,0
7010.481811665115,0
7008.370409062365,0
7000.397087662946,0
6998.463258727337,0
6993.442767936853,1
6981.097609576536,1
6958.78994339623,1
6947.331315740012,0
6946.3313158534,1
6933.331317328266,1
6925.816650481895,1
6907.661863246001,0
6906.393737383769,1
6901.380412718165,0
6895.3851662202505,0
6891.331322092912,0
6881.3313232273795,0
6854.160974208033,1
6786.33378263528,0
6777.459464208805,0
6766.348024109844,0
6759.530442580115,1
6754.33133763494,0
6747.860932578798,0
6736.826673069503,1
6726.809046432376,1
6717.354230483761,0
6690.4180407573,0
6662.331348071806,1
6643.410435797297,0
6642.523808635306,0
6633.479492467246,0
6625.506668231799,0
6606.070506149321,1
6601.3313549919985,0
6592.970972403884,0
6591.360912208911,1
6581.403320508543,1
6579.448076047702,0
6560.466622873093,0
6544.439517236315,0
6541.458081505261,0
6538.48378945014,0
6526.415211521089,0
6524.509517901577,0
6498.920063362224,0
6475.367602428887,0
6462.877176501788,1
6458.456176311593,1
6438.450454010279,0
6433.615252970718,1
6415.331376092741,0
6383.927657812368,0
6365.331381764961,0
6364.710010739858,1
6362.33138210536,1
6360.403316381504,0
6360.021957059391,1
6348.420470410027,1
6318.73526217707,0
6309.331388117862,0
6308.975776702398,1
6305.47285261692,0
6295.331389706116,1
6282.783375812462,1
6278.397127483506,0
6268.397143477108,0
6266.830990145332,1
6240.342377640074,0
6238.331396172522,1
6237.505730870413,0
6231.397623919649,1
6219.331375990063,0
6212.104383505415,0
6209.936726208194,1
6194.529148085741,0
6193.41954168817,1
6192.40958261746,0
6191.33140150446,0
6184.54620808491,0
6177.4733626415255,0
6166.90819240862,0
6160.483845531009,1
6151.814346603351,1
6143.3314069497865,1
6108.939595136559,1
6105.955355435493,1
6101.933413543738,1
6076.400995432166,1
6062.331416138797,0
6034.486694467603,0
6025.021093459101,0
6018.3785982806,1
6017.486715654726,0
6009.849167950451,1
6008.353825041908,0
6006.44528358127,0
5994.331423853058,0
5979.0244103951845,1
5972.801515307627,1
5969.490511802025,0
5949.582905615098,1
5945.33142941189,1
5941.699576935964,0
5929.421945848502,0
5925.331431680825,0
5912.331433155574,0
5906.347664686036,0
5904.920092231361,0
5899.374786960776,0
5895.479120216449,0
5889.63865235378,0
5875.331437353045,0
5867.331438260619,0
5841.331441210117,0
5808.354790591635,0
5806.369087800151,0
5761.616290495032,1
5727.331454142928,0
5725.565805462771,0
5686.407677264535,0
5677.422441882663,0
5671.082090248703,1
5662.331461516791,0
5651.461487298831,0
5650.49867390818,1
5649.515789093333,0
5642.331463785726,0
5633.393405554118,1
5594.452954706852,0
5584.33147036552,0
5558.331473315135,0
5542.105402374407,0
5538.331475583953,0
5537.49532326113,0
5524.373434885172,0
5516.331478079781,0
5512.331478533568,0
5509.524882519967,0
5495.331480462104,0
5469.982053439366,1
5466.352934038965,0
5464.753458156367,1
5454.9996665793005,0
5453.331485226867,0
5452.331485340255,0
5445.331486134441,0
5443.170202193898,1
5441.586782835075,0
5428.4429679272,0
5419.934453862952,1
5406.937303178827,0
5395.348646258586,0
5387.331492714235,0
5386.386775773368,1
5377.374930169433,0
5375.9396879210835,1
5356.55775115767,0
5355.105423588655,1
5345.677746905247,1
5340.331498046173,0
5328.842547227046,1
5324.331499861204,0
5323.331499974709,0
5316.99779651314,1
5306.872554822825,1
5304.331502130139,1
5299.53154845559,0
5289.960195473977,1
5283.331504512462,1
5271.840669632074,1
5244.331508936826,0
5234.436816347879,0
5225.055422974518,1
5221.662030136911,0
5214.35249078169,0
5211.87302437122,1
5206.366793900495,0
5196.473921288154,0
5183.3315158570185,1
5182.943033902091,1
5177.331516537699,0
5174.400586442323,1
5168.911592280609,1
5156.016854951391,1
5136.33152118884,0
5133.333455397515,0
5116.8335146520985,0
5107.331524478854,0
5106.681126992684,1
5099.331525386311,0
5096.787311519729,1
5091.331526293885,1
5087.914481447777,1
5086.392038043123,0
5051.331530831754,0
5038.3315323065035,0
5029.331533327466,0
5025.590183956665,1
5015.846397925634,1
5000.463491574628,1
4991.439666313236,0
4988.595863623195,0
4983.3315385460155,0
4970.075940070325,1
4956.331541609019,1
4954.3315418359125,0
4953.331541949301,0
4929.331544672023,1
4912.331546600559,0
4908.331547054346,1
4904.893068506266,1
4902.094590656576,0
4900.6330399807775,1
4895.514922140632,0
4887.452053468907,0
4883.6868914914085,1
4867.544944570283,0
4864.127930213814,1
4847.549709289917,0
4810.612103376538,0
4809.43067503639,0
4804.384441314382,0
4790.0221860538,1
4787.446403248934,1
4752.506365952082,1
4733.331566907233,0
4710.4663853892125,0
4695.350665137405,1
4681.370158286532,0
4668.056952709914,1
4648.441229462158,0
4623.39209139836,0
4581.404974038596,0
4577.331585237058,0
4557.429721637047,0
4554.3315872139065,0
4550.523048061295,0
4546.3354121109005,0
4544.427332866588,0
4516.052675778978,0
4509.78927346284,0
4487.683559181867,0
4486.83695835527,0
4482.917881954112,0
4461.663112481241,1
4452.401159453788,0
4449.6921455335105,0
4412.483542831498,0
4394.331605365034,1
4378.009838052676,1
4371.331607974367,1
4367.124604733661,1
4364.817398000974,1
4346.524518952821,0
4343.331611150759,1
4325.849328564247,1
4310.331614894443,0
4303.3516564989695,0
4298.821701323381,1
4288.331617390271,1
4282.331618070952,1
4275.381653485587,0
4263.942207567627,1
4262.992186284042,1
4249.121792342165,1
4221.369743855554,0
4208.549767752411,0
4204.44027614221,1
4197.489776149974,1
4192.899382551666,1
4179.33162975579,0
4172.075554354466,1
4164.412614163128,1
4163.784093277645,1
4155.9364926083945,1
4148.331633272581,1
4138.968412586139,1
4130.605495490017,1
4129.911744012847,1
4121.331636335584,1
4095.331639285083,0
4091.6421936126426,0
4088.3316400792683,1
4081.3316448071273,1
4081.1284471396357,1
4075.3316415540176,0
4073.5298105727416,0
4065.5221503467765,0
4063.538354320219,0
4053.3326061692787,0
4052.331644163234,1
4042.45929823583,0
4030.3316466590622,0
4024.8660135697573,1
4020.9993714428274,1
4016.3316482473165,1
4009.3316490413854,1
3995.0574762910837,0
3989.403116959147,0
3979.446437136503,0
3977.384535133373,0
3941.3316567556467,1
3937.3316572094336,1
3932.3316577767255,1
3927.331658343901,1
3917.943177410052,0
3914.9212608475937,0
3898.331661633798,1
3889.554108109558,1
3866.7345878541237,0
3855.331666511949,0
3837.3774231531424,1
3835.3479188892525,0
3807.4307598203886,0
3800.905092861969,1
3790.7484075858956,1
3730.516016423586,0
3729.83036384196,0
3716.386469722842,0
3711.402720398386,0
3694.331684776582,0
3685.7075201942353,0
3644.0356000380125,0
3624.4855391348246,0
3618.816073154332,0
3606.026098706061,0
3603.9746548358817,1
3594.7398574069375,1
3584.4721991810948,0
3579.491259180708,0
3562.504149627406,0
3544.3645915914094,0
3542.336007484584,1
3516.7908543206286,1
3515.9056285420666,1
3510.3564800234744,0
3506.4112679193495,0
3488.9937232694356,1
3478.4450652372325,0
3452.985130098881,0
3450.5784170338884,0
3446.487930923933,0
3444.5679403230315,0
3443.377918652608,0
3440.3888726296136,0
3439.582228242536,0
3438.442688549636,0
3437.4231626151595,0
3435.361746486393,0
3419.7051017399644,0
3418.3674537265906,0
3416.3317163143074,0
3399.551286479924,0
3374.3741560502676,0
3364.3422284929547,0
3361.405122070806,0
3354.3317233478883,0
3334.1342197206104,0
3328.3317262975033,1
3318.4846293373266,1
3317.1985225785756,1
3315.3317277722526,0
3312.771807447425,1
3304.3317290201085,0
3287.3317309486447,0
3285.331731175538,1
3279.431772209471,0
3275.0147063746117,0
3267.4931899263756,0
3266.1947263726033,1
3250.4984401802067,0
3241.0485421663616,1
3231.7065982891945,1
3225.331737982342,0
3216.477547030081,0
3202.3317412239267,0
3196.8313647946343,0
3187.6570369363762,1
3184.1428458811715,1
3174.7908632764593,1
3138.037619988201,1
3115.4575273069786,1
3096.5360898104263,0
3089.831376578426,1
3087.504669116228,0
3085.892323202803,1
3084.398476434755,1
3071.3317554527894,1
3066.3865733045386,0
3037.3708210352343,0
3034.33175965026,1
3032.8537595487433,0
3031.3874902934767,0
3027.5932575064944,1
3004.611843302846,0
3000.331756272237,1
2996.4989891116275,1
2990.9090157563332,1
2988.33176486881,0
2981.426548061543,0
2968.331767137628,1
2966.992357797222,1
2958.3560778141255,0
2949.129042175133,1
2926.4070571410703,1
2924.4089623483596,0
2921.331772469566,0
2875.516589664039,0
2866.331778709078,0
2839.3317817720817,1
2796.5470783109777,0
2763.5527873662068,1
2741.3317928896286,1
2730.8361858158605,0
2713.545658991672,1
2712.3480095553678,0
2705.774267163244,1
2701.3690023190575,1
2695.9114461372374,0
2681.6594755648402,1
2668.6737756947987,1
2657.4975742215756,0
2632.569956679363,0
2630.3361494635465,0
2610.3318077509757,0
2604.811912565725,1
2598.0157164083794,1
2595.6652098912746,1
2577.5775732106995,0
2572.3851803978905,0
2494.3318209105637,0
2487.5647825797787,1
2484.331822045031,0
2460.696190765477,1
2457.941446858458,0
2440.3318270365708,0
2437.47613926325,0
2436.114327145857,1
2414.481866442715,0
2391.3456717602676,0
2380.331833843258,1
2378.4037809862057,1
2369.4433254477335,0
2367.331835318124,1
2361.729529522243,1
2349.4828648240073,0
2348.9986174318474,1
2345.390949978726,0
2344.4471102781827,0
2338.331838608021,0
2335.364291018457,1
2334.331839061808,0
2327.053386326297,0
2317.331840990344,0
2314.8843145025894,1
2311.3318416710244,0
2308.5266647632234,1
2301.5199981264304,1
2298.873855694197,1
2297.975763454102,1
2289.3318441668525,0
2257.8709857539507,0
2248.3318527519004,1
2239.3318498390727,1
2236.3318501793547,1
2232.3781138104387,0
2224.3318515407154,0
2219.9519372212235,1
2214.075766020105,0
2202.3318468013313,1
2177.8266965462826,1
2136.4157359419623,0
2132.6128850877285,0
2125.356666032807,1
2121.331863225554,0
2103.5857231499394,0
2102.7738400668604,1
2096.3552213289076,0
2088.0710283231456,1
2083.33186753653,1
2082.3847693701973,0
2079.477141996147,0
2072.3318687843857,0
2071.3633203312056,0
2057.4766778760822,1
2052.1029733496252,1
2045.7843528127996,1
2039.3318725280697,1
2036.877759286901,1
2021.838178367354,0
2008.011501534842,1
2007.0024854493095,1
1994.415725300787,0
1993.441443001153,0
1987.3752377721248,0
1985.3428996960865,0
1981.3318791078636,1
1975.4966746125137,0
1962.7806180226617,1
1956.033439195715,1
1953.4352659824071,0
1948.3966901135864,0
1930.7548290351406,1
1929.6876751482487,0
1909.942452717456,1
1901.7329443102935,1
1877.3328530256404,0
1875.3318911329843,0
1871.3318915867712,0
1866.0910409417702,1
1855.906778980163,1
1852.3590782287065,0
1846.4743302169954,1
1833.4514965408016,0
1831.9753366389778,1
1814.8134588559624,1
1811.3552600900875,0
1811.102484077448,1
1794.5943464292213,1
1788.3824022391345,0
1782.8358074873686,0
1763.4172358800424,1
1754.5181359419366,0
1743.477170484257,0
1728.5481423310703,1
1726.3319080363726,0
1707.361932890024,0
1677.9234966391232,1
1661.5105265710736,0
1656.8438890597317,0
1652.6738876451273,1
1649.3819513921626,1
1646.4105071782833,0
1618.5133985489374,0
1593.6863039134769,1
1588.3386200107634,0
1577.4895813172916,0
1558.867726959521,1
1540.9224870557664,1
1524.331930952263,0
1516.3881480371347,0
1482.2325537796132,1
1461.3319380992325,1
1445.9872723927256,1
1392.4686475214548,0
1389.4601332263555,0
1386.9372733534547,0
1382.4881650744937,0
1376.4091345161432,0
1375.6229647658765,0
1334.3319525067927,0
1318.509651509812,1
1317.331954435329,0
1311.8549107228173,0
1305.405793041573,0
1287.331957838731,0
1260.4138960975688,0
1248.459624830517,0
1246.4119927055435,1
1242.0177752202144,0
1240.6225077370182,0
1230.33196430502,0
1227.5587030668976,1
1225.3929531296017,1
1224.416784755187,1
1218.3319656663807,0
1212.8591976999305,1
1205.3319671412464,0
1198.519178490038,0
1172.4696477974067,0
1169.9587289992487,0
1161.3319721327862,0
1152.443424129975,0
1150.6110810508253,1
1145.4124839189462,0
1143.9830300768372,1
1121.331976670539,1
1099.956355715054,1
1081.425843574223,0
1078.770175161888,1
1064.405910033267,1
1059.3319748182548,1
1046.5849290883634,0
1021.9668507543392,1
1017.8282665658044,1
986.4115599850193,0
952.3458262085915,0
943.5220475357492,1
936.3319976578932,1
922.389196801465,0
913.5254231718136,0
891.7182760339929,0
885.3725131627871,0
874.0044821059564,1
860.9316277139587,0
852.5407007312169,1
833.4491848892067,0
803.3320127461338,0
802.4139462707099,1
786.925454552169,1
780.4753747514915,0
773.3320161494194,0
769.3320166032063,0
755.3320181914605,0
745.4225620052312,1
740.3320198931033,1
731.9783205495914,1
720.5859089322621,0
716.4425307313213,0
708.3468063793844,0
706.3425396591192,0
682.3320264728973,1
678.3701746790903,0
671.3668128699064,0
668.5206499978667,0
666.2683542715386,1
656.6397117970046,1
653.3320297627943,1
644.4111163539346,0
628.4944420430111,0
628.1269450915279,1
622.3320332795847,1
613.6077942264965,0
602.6092583272839,0
593.3320365694817,1
572.8221625367878,1
564.3706788402051,0
561.3901613573544,0
557.0317133211065,1
549.5840329803759,0
542.3939734733431,0
532.7216312176315,0
523.3320445106365,1
522.3320446241414,1
514.4659089143388,1
512.3320457586087,1
509.5311669688672,0
488.0030989451334,0
480.3320493887877,0
445.33205729315523,1
441.4978641329799,0
436.3320543804439,1
429.3320551745128,0
424.7440655052196,1
421.33205608208664,1
387.9040976763936,1
378.33206096023787,0
377.8226355848601,0
370.3320618678117,0
365.33206243498717,1
